DATA	CAMINHO	"QTD GERAL
 LINHAS"	"LINHAS
SCRIPLETS"	"LINHAS
TAGLIB"	"LINHAS
HTML"	"LINHAS
SCRIPLETS
COMENTADAS"
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/lab/user_manager.jsp	126	0	1	125	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/lab/viewerLabList.jsp	27	0	1	26	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/base.jsp	116	0	2	113	1
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/grid.jsp	707	0	2	646	59
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/unadorned.jsp	75	0	2	63	10
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/unadornedWithStylesheet.jsp	86	0	2	77	7
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/plugin/list.jsp	21	0	1	20	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/resource/subgrid_columns.jsp	11	0	1	10	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/run/detail.jsp	50	0	1	49	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/run/grid_columns.jsp	107	0	1	25	81
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/run/lanedetail.jsp	34	0	1	33	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/run/list.jsp	204	0	1	203	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/run/subgrid_columns.jsp	11	0	1	10	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sample/controlLibraries/createUpdate.js.jsp	235	0	1	234	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sample/controlLibraries/createUpdate.jsp	103	0	1	64	38
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sample/controlLibraries/list.jsp	28	0	1	27	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sample/detail.jsp	58	0	2	54	2
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sample/grid_columns.jsp	42	0	1	27	14
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sample/list.jsp	221	0	1	220	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sampleDnaToLibrary/adaptorSelection.js.jsp	41	0	1	40	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sampleDnaToLibrary/jobdetail_for_import.jsp	69	0	1	46	22
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sampleDnaToLibrary/librarydetail_ro.jsp	25	0	1	24	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sampleDnaToLibrary/listJobSamples.jsp	402	0	1	383	18
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sampleDnaToLibrary/sampledetail_ro.jsp	23	0	1	22	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sections/banner.jsp	33	0	1	32	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sections/menu.jsp	125	0	1	124	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sysrole/list.js.jsp	26	0	1	25	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/sysrole/list.jsp	67	0	1	65	1
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/task/aggregationAnalysis/list.jsp	111	0	1	110	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/task/assignLibraries/lists.jsp	49	0	1	48	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/task/cellLibraryQC/list.jsp	98	0	1	96	1
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/task/daapprove/list.jsp	121	0	1	116	4
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/task/fmapprove/list.jsp	57	0	1	56	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/task/libraryQC/list.jsp	113	0	1	69	43
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/task/myTaskList.jsp	22	0	1	17	4
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/task/piapprove/list.jsp	91	0	1	90	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/task/sampleQC/list.jsp	115	0	2	67	46
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/task/samplereceive/list.jsp	76	0	1	74	1
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/task/samplereceive/updateSampleReceive.jsp	63	0	1	62	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/uiField/grid_columns.jsp	48	0	1	44	3
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/user/detail_ro.jsp	60	0	1	59	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/user/detail_rw.js.jsp	12	0	1	11	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/user/grid_columns.jsp	53	0	1	46	6
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/user/list.jsp	143	0	1	142	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/user/mypassword.jsp	26	0	1	25	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/user/subgrid_columns.jsp	11	0	1	10	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/WEB-INF/jsp/workflow/grid_columns.jsp	15	0	1	13	1
2014-04-03 19:08:59	wasp-web/src/main/webapp/index.jsp	10	0	1	9	0
2014-04-03 19:08:59	wasp-web/src/main/webapp/scripts/extjs/wasp/WaspNamespaceDefinition.js.jsp	7	0	1	6	0
2014-04-03 19:03:00	wasp-web/src/main/webapp/WEB-INF/jsp/sections/banner.jsp	33	0	1	32	0
2014-04-03 16:13:53	wasp-web/src/main/webapp/WEB-INF/jsp/batchJobStatusViewer/list.js.jsp	168	0	1	167	0
2014-04-03 16:13:53	wasp-web/src/main/webapp/WEB-INF/jsp/dashboard.js.jsp	85	0	1	84	0
2014-04-03 16:13:53	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	689	0	1	688	0
2014-04-03 16:13:53	wasp-web/src/main/webapp/scripts/extjs/wasp/WaspNamespaceDefinition.js.jsp	7	0	1	6	0
2014-04-03 15:52:15	plugins/illumina/src/main/webapp/WEB-INF/jsp/waspIlluminaHiSeq/flowcell/showFlowcell.js.jsp	215	0	6	209	0
2014-04-03 15:52:15	plugins/illumina/src/main/webapp/WEB-INF/jsp/waspIlluminaHiSeq/postRunQC/displayFocusQualityCharts.jsp	82	0	6	76	0
2014-04-03 15:52:15	plugins/illumina/src/main/webapp/WEB-INF/jsp/waspIlluminaHiSeq/postRunQC/displayIntensityQualityCharts.jsp	80	0	6	74	0
2014-04-03 15:52:15	plugins/illumina/src/main/webapp/WEB-INF/jsp/waspIlluminaHiSeq/postRunQC/displayNumGT30Charts.jsp	103	0	6	97	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/auth/login.jsp	78	0	1	75	2
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/auth/newpi/form.jsp	102	0	1	101	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/auth/newpi/institute.js.jsp	28	0	1	27	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/auth/wasp403.jsp	8	0	1	7	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/batchJobStatusViewer/list.js.jsp	168	0	1	167	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/dashboard.js.jsp	85	0	1	84	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/dashboard.jsp	28	0	2	6	20
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/department/detail.js.jsp	33	0	1	32	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/department/detail.jsp	77	0	1	75	1
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/department/grid_columns.jsp	12	0	1	11	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/department/grid_customAttributes.jsp	8	0	1	6	1
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/department/list.js.jsp	13	0	1	12	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/department/list.jsp	50	0	1	37	12
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/facility/platformunit/createUpdatePlatformUnit.jsp	96	0	1	85	10
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/facility/platformunit/grid_columns.jsp	33	0	1	19	13
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/facility/platformunit/list.jsp	206	0	1	205	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/facility/platformunit/platformunitInstance_grid_customAttributes.jsp	15	0	1	13	1
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/facility/platformunit/platformunit_grid_columns.jsp	11	0	1	9	1
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/facility/platformunit/platformunit_grid_customAttributes.jsp	9	0	1	7	1
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/job/detail.js.jsp	28	0	1	27	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/job/detail.jsp	76	0	1	75	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/job/grid_columns.jsp	35	0	1	29	5
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/job/home/adaptorSelection.js.jsp	44	0	1	43	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/job/home/comments.jsp	57	0	1	48	8
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/job/home/createUpdateQuote.jsp	375	0	1	365	9
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/job/list.jsp	162	0	1	160	1
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/job/pendingjob/detail_ro.jsp	27	0	1	26	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/job/subgrid_columns.jsp	16	0	1	15	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/job2quote/grid_listAll_customAttributes.jsp	7	0	1	5	1
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/job2quote/list_common.jsp	131	0	0	131	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	689	0	1	688	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/jobsubmit/cell.js.jsp	23	0	1	22	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/jobsubmit/failed.jsp	15	0	2	13	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/jobsubmit/genomes.js.jsp	102	0	1	101	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/jobsubmit/grid_columns.jsp	15	0	1	14	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/jobsubmit/manysamples.jsp	330	0	2	318	10
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/jobsubmit/sample.js.jsp	106	0	1	105	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/jobsubmit/sample.jsp	173	0	2	154	17
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/jobsubmit/sampledetail_rw.js.jsp	41	0	1	40	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/jobsubmit/verify.jsp	25	0	2	23	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/detail_ro.jsp	58	0	1	57	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/detail_rw.js.jsp	12	0	1	11	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/detail_rw.jsp	84	0	1	83	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/grid_columns.jsp	29	0	1	23	5
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/list.jsp	105	0	1	104	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/newrequest.js.jsp	12	0	1	11	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/pendinglab/detail_ro.jsp	71	0	1	45	25
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/pendinglab/detail_rw.js.jsp	19	0	1	18	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/pendinglab/list.jsp	18	0	1	17	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/subgrid_columns.jsp	11	0	1	10	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/upgradeStatusToPI/form.js.jsp	12	0	1	11	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/lab/user_manager.jsp	126	0	1	125	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/base.jsp	116	0	2	113	1
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/grid.jsp	707	0	2	646	59
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/unadorned.jsp	75	0	2	63	10
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/unadornedWithStylesheet.jsp	86	0	2	77	7
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/resource/subgrid_columns.jsp	11	0	1	10	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/run/detail.jsp	50	0	1	49	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/run/grid_columns.jsp	107	0	1	25	81
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/run/lanedetail.jsp	34	0	1	33	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/run/list.jsp	204	0	1	203	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/run/subgrid_columns.jsp	11	0	1	10	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/sample/controlLibraries/createUpdate.js.jsp	235	0	1	234	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/sample/detail.jsp	58	0	2	54	2
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/sample/grid_columns.jsp	42	0	1	27	14
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/sample/list.jsp	221	0	1	220	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/sampleDnaToLibrary/adaptorSelection.js.jsp	41	0	1	40	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/sampleDnaToLibrary/jobdetail_for_import.jsp	69	0	1	46	22
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/sections/banner.jsp	33	0	1	32	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/sysrole/list.js.jsp	26	0	1	25	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/uiField/grid_columns.jsp	48	0	1	44	3
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/user/detail_ro.jsp	60	0	1	59	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/user/detail_rw.js.jsp	12	0	1	11	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/user/grid_columns.jsp	53	0	1	46	6
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/user/list.jsp	143	0	1	142	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/user/subgrid_columns.jsp	11	0	1	10	0
2014-04-03 15:52:15	wasp-web/src/main/webapp/WEB-INF/jsp/workflow/grid_columns.jsp	15	0	1	13	1
2014-04-03 14:46:24	wasp-web/src/main/webapp/WEB-INF/jsp/auth/newpi/institute.js.jsp	28	0	1	27	0
2014-04-03 14:46:24	wasp-web/src/main/webapp/WEB-INF/jsp/dashboard.js.jsp	85	0	1	84	0
2014-04-03 14:46:24	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	689	0	1	688	0
2014-04-03 14:46:24	wasp-web/src/main/webapp/WEB-INF/jsp/lab/detail_rw.js.jsp	12	0	1	11	0
2014-04-03 14:46:24	wasp-web/src/main/webapp/WEB-INF/jsp/lab/newrequest.js.jsp	12	0	1	11	0
2014-04-03 14:46:24	wasp-web/src/main/webapp/WEB-INF/jsp/lab/pendinglab/detail_rw.js.jsp	19	0	1	18	0
2014-04-03 14:46:24	wasp-web/src/main/webapp/WEB-INF/jsp/user/detail_rw.js.jsp	12	0	1	11	0
2014-03-31 19:05:28	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	755	0	0	755	0
2014-03-31 18:09:45	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	755	0	0	755	0
2014-03-28 17:58:37	eclipse/wasp-eclipse-plugin/include/src/main/webapp/WEB-INF/jsp/xxxxx/FORMVIZdescription.js.jsp	6	0	0	6	0
2014-03-28 17:58:37	eclipse/wasp-eclipse-plugin/include/src/main/webapp/WEB-INF/jsp/xxxxx/FORMVIZdescription.jsp	10	0	1	8	1
2014-03-28 17:58:37	plugins/chipseq/src/main/webapp/WEB-INF/jsp/chipSeq/chipseqpair.js.jsp	46	0	0	46	0
2014-03-28 17:58:37	plugins/chipseq/src/main/webapp/WEB-INF/jsp/chipSeq/chipseqpair.jsp	138	0	7	131	0
2014-03-28 17:58:37	plugins/chipseq/src/main/webapp/WEB-INF/jsp/chipSeq/description.js.jsp	7	0	0	7	0
2014-03-28 17:58:37	plugins/chipseq/src/main/webapp/WEB-INF/jsp/chipSeq/description.jsp	15	0	6	8	1
2014-03-28 17:58:37	plugins/helptag/src/main/webapp/WEB-INF/jsp/helptag/helptagpair.jsp	65	0	7	58	0
2014-03-28 17:58:37	plugins/macsTwo/src/main/webapp/WEB-INF/jsp/macstwo/description.js.jsp	6	0	0	6	0
2014-03-28 17:58:37	plugins/macsTwo/src/main/webapp/WEB-INF/jsp/macstwo/description.jsp	10	0	1	8	1
2014-03-28 17:58:37	plugins/variantCalling/src/main/webapp/WEB-INF/jsp/variantcalling/description.js.jsp	6	0	0	6	0
2014-03-28 17:58:37	plugins/variantCalling/src/main/webapp/WEB-INF/jsp/variantcalling/description.jsp	10	0	1	8	1
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/auth/getEmailForDemo.jsp	22	0	1	21	0
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/auth/login.jsp	78	0	1	75	2
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/batchJobStatusViewer/list.js.jsp	168	0	1	167	0
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/batchJobStatusViewer/list.jsp	2	0	1	1	0
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/dashboard.js.jsp	84	0	0	84	0
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/dashboard.jsp	28	0	2	6	20
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/datadisplay/mps/jobs/samples/mainpage.jsp	134	0	1	133	0
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/job/home/addLibrariesToCell.jsp	258	0	1	254	3
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/job/home/homepage.jsp	34	0	1	26	7
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/job/home/mpsResultsListedBySample.jsp	145	0	1	144	0
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/job/home/samples.jsp	284	0	1	279	4
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/job/list.jsp	162	0	1	160	1
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	688	0	0	688	0
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/jobsubmit/create.jsp	162	0	1	159	2
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/base.jsp	116	0	2	113	1
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/grid.jsp	707	0	2	646	59
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/simple.jsp	16	0	2	13	1
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/unadorned.jsp	75	0	2	63	10
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/layouts/unadornedWithStylesheet.jsp	86	0	2	77	7
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/sections/banner.jsp	33	0	1	32	0
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/sections/footer.jsp	6	0	1	5	0
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/sections/menu.jsp	125	0	1	124	0
2014-03-28 17:58:37	wasp-web/src/main/webapp/WEB-INF/jsp/workflow/resource/configure.jsp	148	0	1	145	2
2014-03-28 16:46:12	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	754	0	0	754	0
2014-03-28 16:44:40	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	754	0	0	754	0
2014-03-28 15:31:29	wasp-web/src/main/webapp/WEB-INF/jsp/auth/getEmailForDemo.jsp	22	0	1	21	0
2014-03-28 15:31:29	wasp-web/src/main/webapp/WEB-INF/jsp/auth/login.jsp	78	0	1	75	2
2014-03-28 15:31:29	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	724	0	0	724	0
2014-03-28 15:31:29	wasp-web/src/main/webapp/WEB-INF/jsp/sections/banner.jsp	33	0	1	32	0
2014-03-27 17:46:32	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	724	0	0	724	0
2014-03-27 17:38:11	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	724	0	0	724	0
2014-03-27 17:37:26	plugins/chipseq/src/main/webapp/WEB-INF/jsp/chipSeq/chipseqpair.jsp	138	0	7	131	0
2014-03-27 17:37:26	wasp-web/src/main/webapp/WEB-INF/jsp/auth/getEmailForDemo.jsp	22	0	1	21	0
2014-03-27 17:37:26	wasp-web/src/main/webapp/WEB-INF/jsp/auth/login.jsp	78	0	1	75	2
2014-03-27 17:37:26	wasp-web/src/main/webapp/WEB-INF/jsp/sections/banner.jsp	33	0	1	32	0
2014-03-27 10:42:04	wasp-web/src/main/webapp/WEB-INF/jsp/auth/getEmailForDemo.jsp	22	0	1	21	0
2014-03-27 10:42:04	wasp-web/src/main/webapp/WEB-INF/jsp/auth/login.jsp	78	0	1	75	2
2014-03-27 10:42:04	wasp-web/src/main/webapp/WEB-INF/jsp/sections/banner.jsp	33	0	1	32	0
2014-03-25 14:05:20	plugins/chipseq/src/main/webapp/WEB-INF/jsp/chipSeq/chipseqpair.jsp	138	0	7	131	0
2014-03-25 14:05:20	wasp-web/src/main/webapp/WEB-INF/jsp/auth/getEmailForDemo.jsp	22	0	1	21	0
2014-03-25 14:05:20	wasp-web/src/main/webapp/WEB-INF/jsp/auth/login.jsp	78	0	1	75	2
2014-03-25 14:05:20	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	688	0	0	688	0
2014-03-25 14:05:20	wasp-web/src/main/webapp/WEB-INF/jsp/sections/banner.jsp	33	0	1	32	0
2014-03-21 17:10:33	plugins/chipseq/src/main/webapp/WEB-INF/jsp/chipSeq/chipseqpair.jsp	138	0	7	131	0
2014-03-21 16:39:29	wasp-web/src/main/webapp/WEB-INF/jsp/auth/login.jsp	78	0	1	75	2
2014-03-21 16:33:56	wasp-web/src/main/webapp/WEB-INF/jsp/sections/banner.jsp	33	0	1	32	0
2014-03-20 17:54:36	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	689	0	0	689	0
2014-03-20 17:53:42	wasp-web/src/main/webapp/WEB-INF/jsp/jobresults/treeview.js.jsp	689	0	0	689	0
2014-03-19 19:59:06	wasp-web/src/main/webapp/WEB-INF/jsp/jobsubmit/create.jsp	162	0	1	159	2
2014-03-19 13:31:13	wasp-web/src/main/webapp/WEB-INF/jsp/sections/banner.jsp	33	0	1	32	0
2014-03-17 10:57:08	eclipse/wasp-eclipse-plugin/include/src/main/webapp/WEB-INF/jsp/xxxxx/FORMVIZdescription.jsp	10	0	1	8	1
2014-03-17 10:57:08	plugins/babraham/src/main/webapp/WEB-INF/jsp/babraham/fastqc/description.js.jsp	6	0	0	6	0
2014-03-17 10:57:08	plugins/babraham/src/main/webapp/WEB-INF/jsp/babraham/fastqc/description.jsp	10	0	1	8	1
2014-03-17 10:57:08	plugins/babraham/src/main/webapp/WEB-INF/jsp/babraham/fastqscreen/description.js.jsp	6	0	0	6	0
2014-03-17 10:57:08	plugins/babraham/src/main/webapp/WEB-INF/jsp/babraham/fastqscreen/description.jsp	10	0	1	8	1
2014-03-17 10:57:08	plugins/bamqc/src/main/webapp/WEB-INF/jsp/bamqc/description.js.jsp	6	0	0	6	0
2014-03-17 10:57:08	plugins/bamqc/src/main/webapp/WEB-INF/jsp/bamqc/description.jsp	10	0	1	8	1
2014-03-17 10:57:08	plugins/chipseq/src/main/webapp/WEB-INF/jsp/chipSeq/chipseqpair.js.jsp	46	0	0	46	0
2014-03-17 10:57:08	plugins/chipseq/src/main/webapp/WEB-INF/jsp/chipSeq/chipseqpair.jsp	70	0	7	63	0
2014-03-17 10:57:08	plugins/chipseq/src/main/webapp/WEB-INF/jsp/chipSeq/description.js.jsp	7	0	0	7	0
2014-03-17 10:57:08	plugins/chipseq/src/main/webapp/WEB-INF/jsp/chipSeq/description.jsp	15	0	6	8	1
2014-03-17 10:57:08	plugins/gatk/src/main/webapp/WEB-INF/jsp/gatk/description.js.jsp	6	0	0	6	0
2014-03-17 10:57:08	plugins/gatk/src/main/webapp/WEB-INF/jsp/gatk/description.jsp	10	0	1	8	1
2014-03-17 10:57:08	plugins/helptag-old/src/main/webapp/WEB-INF/jsp/wasp-helptag/description.js.jsp	7	0	0	7	0
